"JobName","VMName","Status","IsRetry","ProcessingMode","WorkDuration","TaskAlgorithm","CreationTime","BackupSize","DataSize","DedupRatio","CompressRatio"
"SQLLogCopy","ausveeambem","Success","False","hotadd","27.0901772","Increment","2/5/2020 12:00:16","221619200","678615694","96","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.3749612","Increment","2/1/2020 14:00:16","191187968","554885021","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.7169826","Increment","2/2/2020 23:00:10","186355200","543350388","100","33"
"SQLLogCopy","ausveeambem","Success","True","hotadd","136.0454954","Increment","2/6/2020 08:35:00","826907648","2891110935","88","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.2344072","Increment","2/2/2020 08:00:23","191410176","554885016","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.2970225","Increment","2/7/2020 07:00:22","151658496","475196066","100","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","5.5624234","Increment","2/3/2020 08:00:01","188227584","562224624","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.5151369","Increment","2/5/2020 17:00:03","228425216","691198569","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.6669219","Increment","2/3/2020 18:00:14","192453120","567467322","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.7514981","Increment","2/2/2020 16:00:16","176021504","507698916","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.9688268","Increment","2/4/2020 19:00:04","195001856","584244130","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.4844631","Increment","2/7/2020 05:00:23","343377408","1184033483","99","28"
"SQLLogCopy","ausveeambem","Success","False","hotadd","2102.6839114","Full","1/31/2020 10:54:12","18730842112","107374372222","33","51"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.4818809","Increment","2/5/2020 07:00:06","187117568","567466757","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.7166827","Increment","2/3/2020 09:00:05","342443520","1165155809","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.9219772","Increment","2/7/2020 09:00:02","383380992","1172499096","84","38"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.9141355","Increment","2/3/2020 17:00:11","196770816","574807377","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.5776431","Increment","2/7/2020 00:00:06","166556672","519236425","100","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.2221286","Increment","2/5/2020 20:00:13","176118784","518183444","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","45.6716789","Increment","2/4/2020 13:00:08","187633152","567467018","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.8287921","Increment","2/6/2020 11:00:10","174571520","541256104","99","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.1652352","Increment","2/1/2020 01:00:14","198864896","580051279","99","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.232866","Increment","2/1/2020 05:00:10","322551808","1109582012","97","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.8272724","Increment","2/5/2020 13:00:10","186344448","563272319","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.2334679","Increment","2/3/2020 11:00:13","182038016","540204456","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.8749697","Increment","2/4/2020 09:00:20","296018944","1027791945","100","28"
"SQLLogCopy","ausveeambem","Success","False","hotadd","31.1249261","Increment","2/4/2020 10:00:01","189426688","574807106","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.8125123","Increment","1/31/2020 19:00:06","229616640","667083335","99","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.2167674","Increment","2/2/2020 20:00:06","366959104","1233313483","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.1390871","Increment","2/2/2020 19:00:02","176664064","511893201","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","5.6874286","Increment","2/1/2020 21:00:13","221395456","784523362","84","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.4843419","Increment","2/2/2020 07:00:23","179617280","520282020","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.0761973","Increment","2/2/2020 22:00:09","187536896","549641873","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","16.1191688","Increment","2/3/2020 20:00:00","183757824","537058581","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.5156383","Increment","2/2/2020 15:00:14","408496640","1208147690","85","39"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.7031904","Increment","2/5/2020 02:00:11","224529408","678615866","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.4842622","Increment","2/4/2020 20:00:09","217679360","641915799","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.2187655","Increment","2/7/2020 06:00:23","151247872","481487548","100","30"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.9675516","Increment","2/3/2020 13:00:19","197018112","576904565","98","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.4374553","Increment","2/4/2020 11:00:05","164701696","491969586","97","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.062455","Increment","2/4/2020 06:00:12","198305280","595778685","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.734563","Increment","2/6/2020 23:00:06","167810048","539159368","95","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.1389611","Increment","2/3/2020 14:00:00","196036096","572710245","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.8126567","Increment","2/4/2020 18:00:22","182661120","537058242","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.0313045","Increment","2/3/2020 22:00:07","225755648","680713462","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.3881927","Increment","2/3/2020 19:00:19","188052480","547544359","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","5.8612368","Increment","2/2/2020 03:00:13","186758656","550690827","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.0796366","Increment","2/4/2020 17:00:16","194435072","570612680","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.109331","Increment","2/4/2020 01:00:19","191618048","560127188","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.7188201","Increment","2/7/2020 04:00:01","158465024","489876198","99","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.5942665","Increment","2/6/2020 12:00:12","181536256","573761944","96","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.4803895","Increment","2/5/2020 05:00:20","183953408","552786729","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","5.8593182","Increment","2/1/2020 10:00:02","191233536","556982257","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.159112","Increment","2/2/2020 02:00:08","230806528","685957159","99","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.1406958","Increment","2/4/2020 21:00:12","305713152","1040374661","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.2956407","Increment","2/3/2020 15:00:02","503731712","1660083566","88","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","89.7614151","Increment","2/6/2020 14:00:13","386108416","1216539661","100","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.9089015","Increment","2/2/2020 01:00:04","208479744","618848317","99","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.6718549","Increment","2/1/2020 11:00:05","173731328","510844876","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.2811653","Increment","2/4/2020 04:00:05","186302976","546495638","98","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.9688553","Increment","1/31/2020 17:00:19","990855680","3284329122","89","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","4.9062677","Increment","2/2/2020 14:00:12","183817216","532864792","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.7030559","Increment","2/4/2020 03:00:03","319585280","1105386665","100","28"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.4373369","Increment","2/2/2020 06:00:18","311063040","1058201535","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.7813207","Increment","2/2/2020 12:00:07","183467520","534961998","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","582.2153139","Increment","1/31/2020 15:00:17","2269165056","6418520178","94","37"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.4999894","Increment","2/1/2020 13:00:10","192443904","566419375","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.5307929","Increment","2/3/2020 07:00:22","182408192","540204553","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","15.7344312","Increment","2/6/2020 15:00:07","188482048","568519672","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.9204966","Increment","2/5/2020 08:00:10","174257152","519232229","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","5.2802892","Increment","2/1/2020 06:00:13","209720320","651354273","96","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","26.9496727","Increment","2/5/2020 10:00:21","186229760","556980955","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.7812677","Increment","1/31/2020 23:00:18","211257344","615702921","95","35"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.47945","Increment","2/1/2020 03:00:04","324431360","972218610","97","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.1088639","Increment","2/3/2020 05:00:17","212875264","617799234","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.5938167","Increment","2/6/2020 21:00:04","378670592","1165159245","96","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.4374586","Increment","2/4/2020 05:00:10","227297792","672324759","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.2497625","Increment","2/1/2020 15:00:20","377906176","1131601814","84","39"
"SQLLogCopy","ausveeambem","Success","False","hotadd","553.5538569","Increment","2/6/2020 13:00:16","343641600","1168304645","99","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","15.0469098","Increment","1/31/2020 18:00:21","358019584","1173545585","99","30"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.5619648","Increment","2/5/2020 15:00:17","378676224","1133697670","84","39"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.734286","Increment","2/1/2020 18:00:04","304099840","1035132787","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.8593407","Increment","2/1/2020 16:00:00","181557248","529719217","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.4220299","Increment","2/5/2020 03:00:14","409138176","1332927284","99","30"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.7794849","Increment","2/3/2020 10:00:09","191378432","564321726","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","20.8751931","Increment","2/6/2020 20:00:02","176955392","553839446","99","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.3278071","Increment","2/3/2020 04:00:14","186930688","541253161","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.4687118","Increment","2/4/2020 07:00:15","185398784","555932775","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.4975282","Increment","2/3/2020 16:00:06","240039424","690150731","98","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.0278179","Increment","2/5/2020 04:00:18","180159488","541252388","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.2813206","Increment","2/2/2020 11:00:07","200221696","579002209","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","5.6045347","Increment","2/1/2020 02:00:01","213390848","628285718","99","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.3905301","Increment","2/3/2020 23:00:09","186128384","544398564","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.500099","Increment","2/5/2020 01:00:07","176421888","522378057","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.2343879","Increment","2/4/2020 12:00:07","232060416","682810392","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.6405203","Increment","2/6/2020 10:00:14","550369280","1753409970","97","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.8428293","Increment","2/5/2020 18:00:05","186938880","559077959","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.9675813","Increment","2/3/2020 12:00:14","193063936","569564559","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.0312665","Increment","1/31/2020 22:00:16","419274752","1380114867","98","30"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.718511","Increment","2/3/2020 02:00:08","189012480","555933260","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.5141709","Increment","2/5/2020 11:00:02","175928320","521329361","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.5156291","Increment","2/2/2020 10:00:05","184140288","533913458","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","4.2187624","Increment","1/31/2020 20:00:10","203823616","585294371","99","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.7829196","Increment","2/4/2020 14:00:14","157551616","410180613","96","39"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.4543824","Increment","1/31/2020 13:00:06","162252800","454223380","91","38"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.3906252","Increment","2/7/2020 02:00:05","170608640","526576417","99","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","5.5540263","Increment","2/1/2020 23:00:18","184867328","545447993","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.5183525","Increment","2/2/2020 00:00:22","319910400","1090707517","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.6249504","Increment","2/4/2020 08:00:17","178280960","544398430","98","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.2345423","Increment","2/6/2020 17:00:22","244441600","852683687","97","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.2343227","Increment","2/6/2020 18:00:21","180232192","560130958","95","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.1082332","Increment","2/1/2020 07:00:15","258511872","807592038","95","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","15.7164875","Increment","2/5/2020 19:00:09","180790272","543349294","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.498806","Increment","2/1/2020 08:00:16","192731136","564322376","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","4.9819435","Increment","2/2/2020 17:00:20","202273792","590536429","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.6236352","Increment","2/3/2020 00:00:13","203204096","599973504","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.0780564","Increment","2/1/2020 12:00:07","343327744","1172496329","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.3439128","Increment","2/7/2020 03:00:03","167814656","524479233","100","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.7633856","Increment","2/2/2020 18:00:00","197804544","576904919","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.4371576","Increment","2/3/2020 06:00:19","190391808","575856160","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.0470371","Increment","2/5/2020 00:00:04","192162816","571661153","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.7483091","Increment","2/2/2020 05:00:16","191985664","551739349","100","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.9062192","Increment","2/1/2020 19:00:07","194889216","587390827","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","18.5626581","Increment","2/6/2020 19:00:22","159634944","515042166","95","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.8781772","Increment","2/2/2020 04:00:16","204726272","593682406","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.409048","Increment","2/3/2020 21:00:04","309490176","1052957953","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.6249449","Increment","2/4/2020 00:00:14","189013504","568515818","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.4375205","Increment","2/2/2020 13:00:09","298356224","1011015486","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.8125028","Increment","2/4/2020 22:00:18","188046848","570612596","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","6.3124488","Increment","2/1/2020 17:00:04","200047616","589488014","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.4381475","Increment","2/1/2020 09:00:20","220641792","644014097","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.9211101","Increment","1/31/2020 12:00:16","243804672","634578460","99","38"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.6874432","Increment","2/4/2020 02:00:21","193899520","571661513","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.6058936","Increment","2/5/2020 06:00:01","177036800","529718034","100","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.906375","Increment","1/31/2020 14:00:11","246695424","791864817","98","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.0630678","Increment","2/1/2020 00:00:19","231735808","696443260","96","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","410.6413579","Increment","1/31/2020 16:00:20","2805517312","7710365890","99","36"
"SQLLogCopy","ausveeambem","Success","False","hotadd","7.592347","Increment","2/1/2020 04:00:07","220488192","671277292","96","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","21.0110971","Increment","2/3/2020 01:00:02","353617408","1182981725","100","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.1856041","Increment","2/2/2020 21:00:07","194109440","577953459","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.3907196","Increment","2/7/2020 08:00:22","148087296","464710277","100","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","12.1876931","Increment","2/4/2020 23:00:22","178223104","524475238","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","25.4651785","Increment","2/6/2020 09:00:21","729316352","2344804659","91","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.7501618","Increment","2/6/2020 22:00:05","334695936","1158867792","97","29"
"SQLLogCopy","ausveeambem","Success","False","hotadd","8.6559329","Increment","2/3/2020 03:00:10","199798784","585293363","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","13.8755018","Increment","2/5/2020 14:00:14","294681088","1009965683","100","28"
"SQLLogCopy","ausveeambem","Success","False","hotadd","4.3124814","Increment","2/1/2020 22:00:17","183342592","541253711","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.9675188","Increment","2/5/2020 09:00:10","346075648","1185077979","100","28"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.8280266","Increment","2/2/2020 09:00:03","246758400","726851464","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","10.3281313","Increment","1/31/2020 21:00:12","230335488","683860462","96","34"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.0155715","Increment","2/4/2020 16:00:09","188100096","565369807","98","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","9.8905956","Increment","2/1/2020 20:00:09","226223616","674422615","100","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","36.094029","Increment","2/6/2020 16:00:22","173369344","525528013","99","32"
"SQLLogCopy","ausveeambem","Success","False","hotadd","11.3595619","Increment","2/7/2020 01:00:06","174523392","576908072","95","31"
"SQLLogCopy","ausveeambem","Success","False","hotadd","31.8582357","Increment","2/5/2020 16:00:21","189408768","566418020","97","33"
"SQLLogCopy","ausveeambem","Success","False","hotadd","28.8436365","Increment","2/4/2020 15:00:15","480205824","1558371311","88","34"
"DomainControllers","ausdc01","Success","False","hotadd","37.8603486","Increment","6/10/2019 16:25:13","620756992","1669743443","86","43"
"DomainControllers","coredc01","Success","False","nbd","74.3926297","Increment","6/10/2019 16:25:13","620756992","1669743443","86","43"
"DomainControllers","ausdc01","Success","False","hotadd","68.2236897","Increment","12/25/2019 16:25:14","650903552","1905778973","87","38"
"DomainControllers","coredc01","Warning","False","hotadd","100.7724588","Increment","12/25/2019 16:25:14","650903552","1905778973","87","38"
"DomainControllers","ausdc01","Success","False","hotadd","123.1088566","Increment","9/20/2019 00:25:16","377618432","1117207696","99","33"
"DomainControllers","coredc01","Success","False","hotadd","122.1558444","Increment","9/20/2019 00:25:16","377618432","1117207696","99","33"
"DomainControllers","ausdc01","Failed","True","hotadd","3.0678935","Increment","12/17/2019 20:53:12","3565813760","12246352395","80","36"
"DomainControllers","ausdc01","Success","False","hotadd","42.0227195","Increment","5/24/2019 00:25:01","337838080","952513222","99","35"
"DomainControllers","coredc01","Success","False","nbd","76.5600961","Increment","5/24/2019 00:25:01","337838080","952513222","99","35"
"DomainControllers","coredc01","Success","False","hotadd","6.1838309","Increment","4/9/2020 08:25:16","256245760","822215927","96","32"
"DomainControllers","ausdc01","Success","False","hotadd","33.4397365","Increment","10/20/2019 04:25:05","485883904","1422352690","98","34"
"DomainControllers","coredc01","Success","False","hotadd","30.0358722","Increment","10/20/2019 04:25:05","485883904","1422352690","98","34"
"DomainControllers","ausdc01","Success","False","hotadd","48.2612491","Increment","6/26/2019 00:25:21","598081536","1664512671","85","42"
"DomainControllers","coredc01","Success","False","nbd","78.6040501","Increment","6/26/2019 00:25:21","598081536","1664512671","85","42"
"DomainControllers","ausdc01","Success","False","hotadd","38.9904232","Increment","6/27/2019 20:25:10","495452160","1309045582","98","38"
"DomainControllers","coredc01","Success","False","nbd","99.4684458","Increment","6/27/2019 20:25:10","495452160","1309045582","98","38"
"DomainControllers","ausdc01","Success","False","hotadd","30.7002082","Increment","2/13/2020 00:25:03","2861236224","7964190782","96","37"
"DomainControllers","coredc01","Success","False","hotadd","28.4898001","Increment","2/13/2020 00:25:03","2861236224","7964190782","96","37"
"DomainControllers","ausdc01","Success","False","hotadd","34.5297694","Increment","6/20/2019 00:25:03","327417856","882273718","98","37"
"DomainControllers","coredc01","Success","False","nbd","59.618307","Increment","6/20/2019 00:25:03","327417856","882273718","98","37"
"DomainControllers","ausdc01","Success","False","hotadd","27.7025099","Increment","10/29/2019 04:25:17","442761216","1338467823","98","33"
"DomainControllers","coredc01","Success","False","hotadd","28.7805797","Increment","10/29/2019 04:25:17","442761216","1338467823","98","33"
"DomainControllers","ausdc01","Success","False","hotadd","23.7806906","Increment","10/21/2019 16:25:14","441909248","1322738118","97","34"
"DomainControllers","coredc01","Success","False","hotadd","32.9211081","Increment","10/21/2019 16:25:14","441909248","1322738118","97","34"
"DomainControllers","ausdc01","Success","False","hotadd","41.2826105","Increment","7/19/2019 08:25:12","862978048","2309394943","82","45"
"DomainControllers","coredc01","Success","False","nbd","43.5735988","Increment","7/19/2019 08:25:12","862978048","2309394943","82","45"
"DomainControllers","ausdc01","Success","False","hotadd","34.3775306","Increment","7/3/2019 16:25:17","360448000","985036010","98","36"
"DomainControllers","coredc01","Success","False","nbd","57.4108419","Increment","7/3/2019 16:25:17","360448000","985036010","98","36"
"DomainControllers","ausdc01","Success","False","hotadd","25.860619","Increment","10/11/2019 12:25:10","1022099456","2579979231","85","46"
"DomainControllers","coredc01","Success","False","hotadd","31.1270162","Increment","10/11/2019 12:25:10","1022099456","2579979231","85","46"
"DomainControllers","ausdc01","Success","False","hotadd","73.3175986","Increment","5/13/2019 12:25:15","808976384","2076579900","90","43"
"DomainControllers","coredc01","Success","False","nbd","86.9213169","Increment","5/13/2019 12:25:15","808976384","2076579900","90","43"
"DomainControllers","ausdc01","Success","False","hotadd","87.8768539","Increment","8/5/2019 16:25:12","348782592","935773457","98","37"
"DomainControllers","coredc01","Success","False","hotadd","64.5013747","Increment","8/5/2019 16:25:12","348782592","935773457","98","37"
"DomainControllers","ausdc01","Success","False","hotadd","59.2016839","Increment","9/22/2019 04:25:09","481951744","1327972472","99","36"
"DomainControllers","coredc01","Success","False","hotadd","63.7012971","Increment","9/22/2019 04:25:09","481951744","1327972472","99","36"
"DomainControllers","coredc01","Success","False","hotadd","471.1144767","Increment","12/17/2019 20:25:11","2838122496","11468532453","71","34"
"DomainControllers","ausdc01","Success","False","hotadd","35.0933445","Increment","5/14/2019 00:25:12","309788672","873862906","97","36"
"DomainControllers","coredc01","Success","False","nbd","63.6087247","Increment","5/14/2019 00:25:12","309788672","873862906","97","36"
"DomainControllers","ausdc01","Success","False","hotadd","23.0779798","Increment","10/10/2019 08:25:12","490930176","1462196253","99","33"
"DomainControllers","coredc01","Success","False","hotadd","23.5155129","Increment","10/10/2019 08:25:12","490930176","1462196253","99","33"
"DomainControllers","ausdc01","Success","False","hotadd","87.9587326","Increment","10/2/2019 16:25:12","360054784","1061640111","100","33"
"DomainControllers","coredc01","Success","False","hotadd","121.3976636","Increment","10/2/2019 16:25:12","360054784","1061640111","100","33"
"DomainControllers","ausdc01","Success","False","hotadd","21.5149723","Increment","7/19/2019 12:25:19","320208896","872845403","96","37"
"DomainControllers","coredc01","Success","False","nbd","43.8267718","Increment","7/19/2019 12:25:19","320208896","872845403","96","37"
"DomainControllers","ausdc01","Success","False","hotadd","15.5625742","Increment","2/12/2020 00:25:01","525205504","1684264305","96","32"
"DomainControllers","coredc01","Success","False","hotadd","21.2969195","Increment","2/12/2020 00:25:01","525205504","1684264305","96","32"
"DomainControllers","ausdc01_old","Success","False","hotadd","1.0312841","Increment","3/28/2020 00:25:22","471728128","1416870597","85","39"
"DomainControllers","coredc01","Success","False","hotadd","7.9535874","Increment","3/28/2020 00:25:22","471728128","1416870597","85","39"
"DomainControllers","ausdc01","Success","False","hotadd","108.656482","Increment","8/29/2019 12:25:21","622723072","1649859107","86","43"
"DomainControllers","coredc01","Success","False","hotadd","74.1095613","Increment","8/29/2019 12:25:21","622723072","1649859107","86","43"
"DomainControllers","ausdc01","Success","False","hotadd","66.9552943","Increment","5/14/2019 08:25:16","873463808","2196117665","89","44"
"DomainControllers","coredc01","Success","False","nbd","68.7529339","Increment","5/14/2019 08:25:16","873463808","2196117665","89","44"
"DomainControllers","ausdc01","Success","False","hotadd","31.3928276","Increment","7/23/2019 20:25:17","334495744","898011507","99","37"
"DomainControllers","coredc01","Success","False","nbd","67.8174125","Increment","7/23/2019 20:25:17","334495744","898011507","99","37"
"DomainControllers","ausdc01","Success","False","hotadd","34.921727","Increment","6/9/2019 16:25:22","613810176","1651917543","85","43"
"DomainControllers","coredc01","Success","False","nbd","38.5467293","Increment","6/9/2019 16:25:22","613810176","1651917543","85","43"
"DomainControllers","ausdc01","Success","True","hotadd","131.7971377","Increment","6/3/2019 11:46:37","1645346816","4332076280","90","42"
"DomainControllers","coredc01","Success","True","nbd","103.0939712","Increment","6/3/2019 11:46:37","1645346816","4332076280","90","42"
"DomainControllers","ausdc01","Success","False","hotadd","30.3594488","Increment","5/19/2019 04:25:36","329252864","932590020","100","35"
"DomainControllers","coredc01","Success","False","nbd","62.9845317","Increment","5/19/2019 04:25:36","329252864","932590020","100","35"
"DomainControllers","ausdc01","Success","False","hotadd","199.4536717","Increment","9/12/2019 08:25:05","2772172800","6780564820","98","41"
"DomainControllers","coredc01","Success","False","hotadd","65.2345162","Increment","9/12/2019 08:25:05","2772172800","6780564820","98","41"
"DomainControllers","ausdc01","Success","False","hotadd","72.6720272","Increment","8/20/2019 00:25:06","368246784","1027002843","96","36"
"DomainControllers","coredc01","Success","False","hotadd","48.1563668","Increment","8/20/2019 00:25:06","368246784","1027002843","96","36"
"DomainControllers","ausdc01","Success","False","hotadd","54.515455","Increment","8/17/2019 04:25:07","405274624","1301729678","84","36"
"DomainControllers","coredc01","Success","False","hotadd","18.6405426","Increment","8/17/2019 04:25:07","405274624","1301729678","84","36"
